lat,lon,velocity_mm_yr,region,infrastruktur_naehe
51.485790,6.971514,-3.6,Bottrop-Gladbeck,
51.487176,7.053270,-3.3,Bottrop-Gladbeck,
51.486748,6.985299,-3.1,Bottrop-Gladbeck,
51.485847,6.893152,-3.9,Bottrop-Gladbeck,
51.487288,6.974904,-3.4,Bottrop-Gladbeck,
51.487308,6.976056,-3.8,Bottrop-Gladbeck,
51.488027,6.976024,-4.0,Bottrop-Gladbeck,
51.488047,6.977175,-3.4,Bottrop-Gladbeck,
51.488686,6.972537,-5.3,Bottrop-Gladbeck,
51.488706,6.973689,-3.5,Bottrop-Gladbeck,
51.488726,6.974841,-4.4,Bottrop-Gladbeck,
51.488746,6.975992,-7.2,Bottrop-Gladbeck,
51.488765,6.977144,-4.0,Bottrop-Gladbeck,
51.489464,6.975960,-3.2,Bottrop-Gladbeck,
51.490144,6.973625,-3.4,Bottrop-Gladbeck,
51.490163,6.974777,-3.3,Bottrop-Gladbeck,
51.490183,6.975928,-4.1,Bottrop-Gladbeck,
51.490362,6.986292,-3.4,Bottrop-Gladbeck,
51.490823,6.971290,-3.5,Bottrop-Gladbeck,
51.490862,6.973593,-3.3,Bottrop-Gladbeck,
51.490882,6.974745,-3.4,Bottrop-Gladbeck,
51.491621,6.975865,-3.3,Bottrop-Gladbeck,
51.491722,6.899796,-3.6,Bottrop-Gladbeck,
51.495089,6.927303,-8.2,Bottrop-Gladbeck,
51.497133,6.961789,-3.5,Bottrop-Gladbeck,
51.499028,6.988216,-3.9,Bottrop-Gladbeck,
51.500048,6.963964,-3.9,Bottrop-Gladbeck,
51.500787,6.965084,-4.0,Bottrop-Gladbeck,
51.501466,6.962748,-3.1,Bottrop-Gladbeck,
51.501983,6.992697,-4.5,Bottrop-Gladbeck,
51.502997,6.926944,-3.6,Bottrop-Gladbeck,
51.503961,6.982234,6.7,Bottrop-Gladbeck,
51.506936,6.987867,3.9,Bottrop-Gladbeck,
51.506510,6.922173,-3.2,Bottrop-Gladbeck,
51.506673,6.931389,-4.6,Bottrop-Gladbeck,
51.506693,6.932541,-3.2,Bottrop-Gladbeck,
51.506839,6.900254,-3.2,Bottrop-Gladbeck,
51.508532,6.997020,-3.1,Bottrop-Gladbeck,
51.507845,6.916348,-3.1,Bottrop-Gladbeck,
51.509250,6.996989,-3.1,Bottrop-Gladbeck,
51.509564,7.015422,-3.6,Bottrop-Gladbeck,
51.509969,6.996957,-3.1,Bottrop-Gladbeck,
51.509242,6.913979,-4.0,Bottrop-Gladbeck,
51.509262,6.915131,-3.2,Bottrop-Gladbeck,
51.509981,6.915098,-3.6,Bottrop-Gladbeck,
51.510165,6.925466,-3.2,Bottrop-Gladbeck,
51.511740,7.016480,-7.0,Bottrop-Gladbeck,
51.511760,7.017632,-7.3,Bottrop-Gladbeck,
51.512924,7.001440,-3.9,Bottrop-Gladbeck,
51.513217,7.018722,-6.5,Bottrop-Gladbeck,
51.513236,7.019874,-7.2,Bottrop-Gladbeck,
51.513256,7.021026,-5.9,Bottrop-Gladbeck,
51.513488,7.034852,-3.1,Bottrop-Gladbeck,
51.513508,7.036005,-5.4,Bottrop-Gladbeck,
51.512035,6.909239,-3.2,Bottrop-Gladbeck,
51.513406,6.987582,-3.2,Bottrop-Gladbeck,
51.513682,7.003712,-7.2,Bottrop-Gladbeck,
51.512237,6.880404,-3.1,Bottrop-Gladbeck,
51.513927,6.976029,3.8,Bottrop-Gladbeck,
51.514904,6.949465,-3.7,Bottrop-Gladbeck,
51.515582,6.988639,-5.9,Bottrop-Gladbeck,
51.515602,6.989792,-5.6,Bottrop-Gladbeck,
51.515723,6.955194,-3.4,Bottrop-Gladbeck,
51.516282,6.987455,-3.3,Bottrop-Gladbeck,
51.516301,6.988608,-8.0,Bottrop-Gladbeck,
51.517020,6.988576,-7.3,Bottrop-Gladbeck,
51.517362,6.966652,4.0,Bottrop-Gladbeck,
51.517719,6.987392,-7.4,Bottrop-Gladbeck,
51.518327,7.023113,-3.3,Bottrop-Gladbeck,
51.519777,6.981535,-3.5,Bottrop-Gladbeck,
51.519856,6.986145,-3.2,Bottrop-Gladbeck,
51.520561,7.027629,-6.1,Bottrop-Gladbeck,
51.520772,6.997636,-3.1,Bottrop-Gladbeck,
51.521215,6.981472,-3.5,Bottrop-Gladbeck,
51.521235,6.982624,-3.9,Bottrop-Gladbeck,
51.521491,6.997605,-4.0,Bottrop-Gladbeck,
51.521511,6.998757,-3.3,Bottrop-Gladbeck,
51.521894,6.979135,-5.1,Bottrop-Gladbeck,
51.521934,6.981440,-4.2,Bottrop-Gladbeck,
51.521953,6.982592,-4.5,Bottrop-Gladbeck,
51.522191,6.996421,-3.1,Bottrop-Gladbeck,
51.522210,6.997573,-3.5,Bottrop-Gladbeck,
51.522757,7.029840,-3.5,Bottrop-Gladbeck,
51.522573,6.976799,-6.9,Bottrop-Gladbeck,
51.523418,7.026352,-3.7,Bottrop-Gladbeck,
51.522892,6.953719,-3.5,Bottrop-Gladbeck,
51.523093,6.965243,-3.8,Bottrop-Gladbeck,
51.524484,7.047065,-3.2,Bottrop-Gladbeck,
51.523691,6.958297,-4.0,Bottrop-Gladbeck,
51.523792,6.964058,-3.4,Bottrop-Gladbeck,
51.523812,6.965211,-12.3,Bottrop-Gladbeck,
51.523831,6.966363,-19.0,Bottrop-Gladbeck,
51.523851,6.967516,-14.5,Bottrop-Gladbeck,
51.523871,6.968668,-14.2,Bottrop-Gladbeck,
51.524465,7.003241,-3.4,Bottrop-Gladbeck,
51.524510,6.964026,-7.1,Bottrop-Gladbeck,
51.524530,6.965179,-15.7,Bottrop-Gladbeck,
51.524550,6.966331,-27.0,Bottrop-Gladbeck,
51.524570,6.967484,-18.5,Bottrop-Gladbeck,
51.524590,6.968636,-14.8,Bottrop-Gladbeck,
51.524610,6.969789,-15.5,Bottrop-Gladbeck,
51.525380,7.014734,-3.8,Bottrop-Gladbeck,
51.525129,6.958232,-4.9,Bottrop-Gladbeck,
51.525309,6.968604,-30.7,Bottrop-Gladbeck,
51.525329,6.969757,-24.6,Bottrop-Gladbeck,
51.525848,6.958200,-6.0,Bottrop-Gladbeck,
51.526227,6.980097,-3.3,Bottrop-Gladbeck,
51.527148,7.034264,-3.6,Bottrop-Gladbeck,
51.526547,6.957015,-14.2,Bottrop-Gladbeck,
51.526587,6.959320,-7.4,Bottrop-Gladbeck,
51.526687,6.965083,-3.4,Bottrop-Gladbeck,
51.526392,6.907428,-3.1,Bottrop-Gladbeck,
51.527266,6.956983,-3.5,Bottrop-Gladbeck,
51.527306,6.959288,-7.8,Bottrop-Gladbeck,
51.527326,6.960441,-8.1,Bottrop-Gladbeck,
51.526822,6.891261,-9.2,Bottrop-Gladbeck,
51.528045,6.960409,-8.2,Bottrop-Gladbeck,
51.528145,6.966171,-4.7,Bottrop-Gladbeck,
51.528864,6.966139,-7.9,Bottrop-Gladbeck,
51.528884,6.967292,-3.3,Bottrop-Gladbeck,
51.530062,7.036446,-3.4,Bottrop-Gladbeck,
51.530321,6.967227,-3.1,Bottrop-Gladbeck,
51.533072,7.044391,-3.1,Bottrop-Gladbeck,
51.534240,7.028191,-3.1,Bottrop-Gladbeck,
51.534495,6.958967,-3.3,Bottrop-Gladbeck,
51.533383,6.856351,-5.8,Bottrop-Gladbeck,
51.533404,6.857504,-4.8,Bottrop-Gladbeck,
51.534402,6.912828,-4.1,Bottrop-Gladbeck,
51.534790,6.934728,-17.5,Bottrop-Gladbeck,
51.535254,6.961240,-3.2,Bottrop-Gladbeck,
51.535274,6.962392,-3.1,Bottrop-Gladbeck,
51.536590,7.039625,-3.2,Bottrop-Gladbeck,
51.534123,6.857470,-5.8,Bottrop-Gladbeck,
51.538650,7.033769,-3.1,Bottrop-Gladbeck,
51.539658,7.051030,-3.5,Bottrop-Gladbeck,
51.540357,6.924093,-7.1,Bottrop-Gladbeck,
51.540378,6.925246,-4.4,Bottrop-Gladbeck,
51.542999,6.993199,-3.4,Bottrop-Gladbeck,
51.543952,7.049693,-3.3,Bottrop-Gladbeck,
51.541584,6.872118,-3.1,Bottrop-Gladbeck,
51.543261,6.966651,-3.2,Bottrop-Gladbeck,
51.543757,6.995473,-6.1,Bottrop-Gladbeck,
51.543172,6.920503,-3.4,Bottrop-Gladbeck,
51.543980,6.966619,-8.6,Bottrop-Gladbeck,
51.544378,6.989677,-11.0,Bottrop-Gladbeck,
51.544397,6.990830,-10.4,Bottrop-Gladbeck,
51.544417,6.991983,-11.0,Bottrop-Gladbeck,
51.544476,6.995442,-5.0,Bottrop-Gladbeck,
51.544699,6.966587,-3.7,Bottrop-Gladbeck,
51.545077,6.988493,-4.8,Bottrop-Gladbeck,
51.545096,6.989645,-8.7,Bottrop-Gladbeck,
51.545116,6.990798,-12.3,Bottrop-Gladbeck,
51.545156,6.993104,-11.9,Bottrop-Gladbeck,
51.545175,6.994257,-8.1,Bottrop-Gladbeck,
51.545215,6.996563,-4.6,Bottrop-Gladbeck,
51.545796,6.988461,-3.7,Bottrop-Gladbeck,
51.545835,6.990767,-13.5,Bottrop-Gladbeck,
51.545855,6.991920,-11.5,Bottrop-Gladbeck,
51.545894,6.994226,-12.6,Bottrop-Gladbeck,
51.546597,7.035734,-3.9,Bottrop-Gladbeck,
51.546635,7.038040,-3.2,Bottrop-Gladbeck,
51.546256,6.973440,-3.4,Bottrop-Gladbeck,
51.546534,6.989582,-4.8,Bottrop-Gladbeck,
51.546554,6.990735,-9.0,Bottrop-Gladbeck,
51.546574,6.991888,-10.9,Bottrop-Gladbeck,
51.546613,6.994194,-8.5,Bottrop-Gladbeck,
51.546653,6.996500,-5.9,Bottrop-Gladbeck,
51.547374,7.039162,-3.1,Bottrop-Gladbeck,
51.547527,7.048386,-3.3,Bottrop-Gladbeck,
51.547273,6.990703,-6.1,Bottrop-Gladbeck,
51.547293,6.991856,-8.3,Bottrop-Gladbeck,
51.547312,6.993009,-12.7,Bottrop-Gladbeck,
51.547332,6.994162,-14.7,Bottrop-Gladbeck,
51.547352,6.995315,-13.4,Bottrop-Gladbeck,
51.547595,6.967611,-3.5,Bottrop-Gladbeck,
51.548031,6.992978,-6.2,Bottrop-Gladbeck,
51.548946,7.047172,5.1,Bottrop-Gladbeck,
51.546866,6.885718,-4.0,Bottrop-Gladbeck,
51.548750,6.992946,-4.5,Bottrop-Gladbeck,
51.548770,6.994099,-3.7,Bottrop-Gladbeck,
51.549414,7.032151,-5.1,Bottrop-Gladbeck,
51.549530,7.039069,-3.2,Bottrop-Gladbeck,
51.549703,7.049447,-3.6,Bottrop-Gladbeck,
51.549722,7.050600,-4.1,Bottrop-Gladbeck,
51.550114,7.030966,-3.7,Bottrop-Gladbeck,
51.550211,7.036732,-4.3,Bottrop-Gladbeck,
51.550441,7.050569,-4.7,Bottrop-Gladbeck,
51.548137,6.876428,-7.9,Bottrop-Gladbeck,
51.548221,6.881040,-3.4,Bottrop-Gladbeck,
51.549751,6.967515,-5.0,Bottrop-Gladbeck,
51.550872,7.033242,-5.6,Bottrop-Gladbeck,
51.550910,7.035548,-3.5,Bottrop-Gladbeck,
51.551141,7.049386,-3.3,Bottrop-Gladbeck,
51.548835,6.875242,-11.6,Bottrop-Gladbeck,
51.548856,6.876395,-11.0,Bottrop-Gladbeck,
51.550470,6.967483,-3.4,Bottrop-Gladbeck,
51.550867,6.990545,-4.3,Bottrop-Gladbeck,
51.550887,6.991698,-3.5,Bottrop-Gladbeck,
51.551590,7.033211,-6.6,Bottrop-Gladbeck,
51.551610,7.034364,-4.0,Bottrop-Gladbeck,
51.549575,6.876361,-24.0,Bottrop-Gladbeck,
51.551606,6.991666,-3.3,Bottrop-Gladbeck,
51.551626,6.992820,-3.3,Bottrop-Gladbeck,
51.552309,7.033180,-3.3,Bottrop-Gladbeck,
51.552348,7.035486,-3.1,Bottrop-Gladbeck,
51.550336,6.878634,-15.3,Bottrop-Gladbeck,
51.551908,6.967419,-6.6,Bottrop-Gladbeck,
51.553048,7.034302,-3.1,Bottrop-Gladbeck,
51.550992,6.875141,-16.7,Bottrop-Gladbeck,
51.551055,6.878600,-14.9,Bottrop-Gladbeck,
51.552905,6.983531,-4.7,Bottrop-Gladbeck,
51.553044,6.991603,-5.0,Bottrop-Gladbeck,
51.553786,7.035424,-3.2,Bottrop-Gladbeck,
51.551417,6.858965,-3.1,Bottrop-Gladbeck,
51.551773,6.878567,-18.0,Bottrop-Gladbeck,
51.553822,6.995031,-4.3,Bottrop-Gladbeck,
51.554640,7.043466,-3.1,Bottrop-Gladbeck,
51.552450,6.876227,-17.7,Bottrop-Gladbeck,
51.552492,6.878533,-13.0,Bottrop-Gladbeck,
51.555069,7.026136,-3.9,Bottrop-Gladbeck,
51.553232,6.879653,-9.2,Bottrop-Gladbeck,
51.553951,6.879619,-7.1,Bottrop-Gladbeck,
51.554628,6.877280,-9.4,Bottrop-Gladbeck,
51.557554,7.045649,-3.1,Bottrop-Gladbeck,
51.554906,6.853031,-3.9,Bottrop-Gladbeck,
51.555347,6.877246,-9.9,Bottrop-Gladbeck,
51.556009,6.914147,-3.1,Bottrop-Gladbeck,
51.558857,7.037514,-4.4,Bottrop-Gladbeck,
51.560554,6.968188,-5.3,Bottrop-Gladbeck,
51.560793,6.982028,-4.1,Bottrop-Gladbeck,
51.561364,7.015475,4.4,Bottrop-Gladbeck,
51.561790,7.040850,-6.5,Bottrop-Gladbeck,
51.561810,7.042004,-15.5,Bottrop-Gladbeck,
51.561347,6.890818,-12.9,Bottrop-Gladbeck,
51.561368,6.891971,-12.3,Bottrop-Gladbeck,
51.563908,7.038450,-3.5,Bottrop-Gladbeck,
51.563430,6.968060,-3.1,Bottrop-Gladbeck,
51.564149,6.968027,-3.7,Bottrop-Gladbeck,
51.565443,7.044156,-5.5,Bottrop-Gladbeck,
51.563978,6.917245,-5.0,Bottrop-Gladbeck,
51.564264,6.892992,-16.1,Bottrop-Gladbeck,
51.566052,6.912533,-3.4,Bottrop-Gladbeck,
51.566689,6.907886,-3.4,Bottrop-Gladbeck,
51.566730,6.910193,-4.6,Bottrop-Gladbeck,
51.567346,6.904393,-3.3,Bottrop-Gladbeck,
51.567449,6.910160,-3.2,Bottrop-Gladbeck,
51.569660,7.038203,-4.6,Bottrop-Gladbeck,
51.568763,6.903173,-3.1,Bottrop-Gladbeck,
51.568784,6.904327,-4.7,Bottrop-Gladbeck,
51.568804,6.905480,-3.4,Bottrop-Gladbeck,
51.568825,6.906634,-3.1,Bottrop-Gladbeck,
51.568886,6.910094,-3.2,Bottrop-Gladbeck,
51.568907,6.911248,-3.2,Bottrop-Gladbeck,
51.569482,6.903140,-3.2,Bottrop-Gladbeck,
51.569523,6.905447,-3.2,Bottrop-Gladbeck,
51.569564,6.907754,-3.7,Bottrop-Gladbeck,
51.569626,6.911215,-3.2,Bottrop-Gladbeck,
51.570345,6.911182,-3.2,Bottrop-Gladbeck,
51.570365,6.912336,-3.5,Bottrop-Gladbeck,
51.570386,6.913489,-3.2,Bottrop-Gladbeck,
51.570406,6.914643,-3.1,Bottrop-Gladbeck,
51.570484,6.878850,-3.1,Bottrop-Gladbeck,
51.570919,6.903074,-4.0,Bottrop-Gladbeck,
51.570940,6.904228,-3.6,Bottrop-Gladbeck,
51.570961,6.905381,-3.2,Bottrop-Gladbeck,
51.570981,6.906535,-3.8,Bottrop-Gladbeck,
51.571064,6.911149,-3.3,Bottrop-Gladbeck,
51.571125,6.914610,-3.1,Bottrop-Gladbeck,
51.571098,6.873049,-3.4,Bottrop-Gladbeck,
51.571618,6.901888,-3.4,Bottrop-Gladbeck,
51.571638,6.903041,-3.7,Bottrop-Gladbeck,
51.571659,6.904195,-3.7,Bottrop-Gladbeck,
51.571680,6.905348,-3.5,Bottrop-Gladbeck,
51.571700,6.906502,-3.3,Bottrop-Gladbeck,
51.571721,6.907655,-3.3,Bottrop-Gladbeck,
51.571741,6.908809,-3.3,Bottrop-Gladbeck,
51.571762,6.909962,-3.5,Bottrop-Gladbeck,
51.571782,6.911116,-3.5,Bottrop-Gladbeck,
51.571803,6.912270,-3.7,Bottrop-Gladbeck,
51.571823,6.913423,-3.9,Bottrop-Gladbeck,
51.571885,6.916884,-3.5,Bottrop-Gladbeck,
51.571880,6.876476,-3.6,Bottrop-Gladbeck,
51.572337,6.901854,-3.7,Bottrop-Gladbeck,
51.572357,6.903008,-3.9,Bottrop-Gladbeck,
51.572378,6.904162,-4.0,Bottrop-Gladbeck,
51.572398,6.905315,-3.5,Bottrop-Gladbeck,
51.572419,6.906469,-3.3,Bottrop-Gladbeck,
51.572440,6.907622,-3.4,Bottrop-Gladbeck,
51.572460,6.908776,-3.4,Bottrop-Gladbeck,
51.572481,6.909929,-3.8,Bottrop-Gladbeck,
51.572501,6.911083,-3.5,Bottrop-Gladbeck,
51.572522,6.912237,-3.5,Bottrop-Gladbeck,
51.572563,6.914544,-3.3,Bottrop-Gladbeck,
51.573112,6.945691,-3.2,Bottrop-Gladbeck,
51.572807,6.887978,-3.9,Bottrop-Gladbeck,
51.572952,6.896053,-3.4,Bottrop-Gladbeck,
51.572973,6.897207,-3.4,Bottrop-Gladbeck,
51.572993,6.898361,-3.5,Bottrop-Gladbeck,
51.573055,6.901821,-4.0,Bottrop-Gladbeck,
51.573076,6.902975,-4.2,Bottrop-Gladbeck,
51.573097,6.904128,-4.6,Bottrop-Gladbeck,
51.573117,6.905282,-3.9,Bottrop-Gladbeck,
51.573138,6.906436,-3.7,Bottrop-Gladbeck,
51.573158,6.907589,-3.8,Bottrop-Gladbeck,
51.573179,6.908743,-3.7,Bottrop-Gladbeck,
51.573200,6.909897,-3.5,Bottrop-Gladbeck,
51.573220,6.911050,-3.6,Bottrop-Gladbeck,
51.573302,6.915665,-3.4,Bottrop-Gladbeck,
51.573671,6.896020,-3.3,Bottrop-Gladbeck,
51.573692,6.897174,-3.8,Bottrop-Gladbeck,
51.573712,6.898327,-3.9,Bottrop-Gladbeck,
51.573733,6.899481,-3.8,Bottrop-Gladbeck,
51.573754,6.900635,-4.5,Bottrop-Gladbeck,
51.573774,6.901788,-4.3,Bottrop-Gladbeck,
51.573795,6.902942,-4.6,Bottrop-Gladbeck,
51.573815,6.904095,-4.3,Bottrop-Gladbeck,
51.573836,6.905249,-4.1,Bottrop-Gladbeck,
51.573857,6.906403,-4.0,Bottrop-Gladbeck,
51.573877,6.907556,-4.0,Bottrop-Gladbeck,
51.573898,6.908710,-3.9,Bottrop-Gladbeck,
51.573918,6.909864,-3.8,Bottrop-Gladbeck,
51.573939,6.911017,-3.6,Bottrop-Gladbeck,
51.574185,6.924861,-8.8,Bottrop-Gladbeck,
51.574348,6.893680,-3.2,Bottrop-Gladbeck,
51.574369,6.894833,-3.1,Bottrop-Gladbeck,
51.574390,6.895987,-4.0,Bottrop-Gladbeck,
51.574410,6.897141,-4.0,Bottrop-Gladbeck,
51.574431,6.898294,-4.2,Bottrop-Gladbeck,
51.574452,6.899448,-5.0,Bottrop-Gladbeck,
51.574472,6.900601,-5.0,Bottrop-Gladbeck,
51.574493,6.901755,-5.1,Bottrop-Gladbeck,
51.574514,6.902909,-5.0,Bottrop-Gladbeck,
51.574534,6.904062,-5.0,Bottrop-Gladbeck,
51.574555,6.905216,-4.7,Bottrop-Gladbeck,
51.574576,6.906370,-4.2,Bottrop-Gladbeck,
51.574596,6.907523,-4.4,Bottrop-Gladbeck,
51.574617,6.908677,-4.4,Bottrop-Gladbeck,
51.574637,6.909831,-3.9,Bottrop-Gladbeck,
51.574658,6.910984,-4.4,Bottrop-Gladbeck,
51.574740,6.915599,-3.5,Bottrop-Gladbeck,
51.574760,6.916752,-3.7,Bottrop-Gladbeck,
51.575067,6.893646,-3.1,Bottrop-Gladbeck,
51.575088,6.894800,-3.8,Bottrop-Gladbeck,
51.575109,6.895954,-4.4,Bottrop-Gladbeck,
51.575129,6.897107,-4.8,Bottrop-Gladbeck,
51.575150,6.898261,-5.4,Bottrop-Gladbeck,
51.575171,6.899415,-6.0,Bottrop-Gladbeck,
51.575191,6.900568,-6.1,Bottrop-Gladbeck,
51.575212,6.901722,-6.0,Bottrop-Gladbeck,
51.575233,6.902876,-5.5,Bottrop-Gladbeck,
51.575253,6.904029,-5.5,Bottrop-Gladbeck,
51.575274,6.905183,-4.8,Bottrop-Gladbeck,
51.575294,6.906337,-4.7,Bottrop-Gladbeck,
51.575315,6.907490,-4.5,Bottrop-Gladbeck,
51.575336,6.908644,-4.7,Bottrop-Gladbeck,
51.575356,6.909798,-4.7,Bottrop-Gladbeck,
51.575377,6.910951,-5.1,Bottrop-Gladbeck,
51.575459,6.915566,-3.3,Bottrop-Gladbeck,
51.575641,6.885538,-3.5,Bottrop-Gladbeck,
51.575807,6.894767,-5.1,Bottrop-Gladbeck,
51.575827,6.895921,-5.5,Bottrop-Gladbeck,
51.575848,6.897074,-6.1,Bottrop-Gladbeck,
51.575869,6.898228,-7.1,Bottrop-Gladbeck,
51.575889,6.899382,-8.0,Bottrop-Gladbeck,
51.575910,6.900535,-8.4,Bottrop-Gladbeck,
51.575931,6.901689,-7.3,Bottrop-Gladbeck,
51.575951,6.902843,-6.7,Bottrop-Gladbeck,
51.575972,6.903996,-6.1,Bottrop-Gladbeck,
51.575993,6.905150,-5.4,Bottrop-Gladbeck,
51.576013,6.906304,-5.2,Bottrop-Gladbeck,
51.576034,6.907457,-4.9,Bottrop-Gladbeck,
51.576054,6.908611,-4.8,Bottrop-Gladbeck,
51.576116,6.912072,-4.9,Bottrop-Gladbeck,
51.576137,6.913226,-4.2,Bottrop-Gladbeck,
51.576157,6.914379,-3.4,Bottrop-Gladbeck,
51.576484,6.892426,-7.8,Bottrop-Gladbeck,
51.576505,6.893580,-6.1,Bottrop-Gladbeck,
51.576588,6.898195,-9.4,Bottrop-Gladbeck,
51.576608,6.899348,-11.1,Bottrop-Gladbeck,
51.576629,6.900502,-10.2,Bottrop-Gladbeck,
51.576650,6.901656,-8.8,Bottrop-Gladbeck,
51.576670,6.902809,-7.9,Bottrop-Gladbeck,
51.576691,6.903963,-7.2,Bottrop-Gladbeck,
51.576711,6.905117,-6.7,Bottrop-Gladbeck,
51.576732,6.906270,-6.1,Bottrop-Gladbeck,
51.576773,6.908578,-5.4,Bottrop-Gladbeck,
51.576835,6.912039,-5.0,Bottrop-Gladbeck,
51.576876,6.914346,-4.6,Bottrop-Gladbeck,
51.576896,6.915500,-4.2,Bottrop-Gladbeck,
51.578928,7.033185,7.6,Bottrop-Gladbeck,
51.577141,6.888932,-4.2,Bottrop-Gladbeck,
51.577182,6.891239,-3.9,Bottrop-Gladbeck,
51.577203,6.892393,-4.4,Bottrop-Gladbeck,
51.577224,6.893547,-5.4,Bottrop-Gladbeck,
51.577327,6.899315,-12.7,Bottrop-Gladbeck,
51.577348,6.900469,-12.2,Bottrop-Gladbeck,
51.577368,6.901623,-10.8,Bottrop-Gladbeck,
51.577389,6.902776,-9.8,Bottrop-Gladbeck,
51.577430,6.905084,-7.4,Bottrop-Gladbeck,
51.577451,6.906237,-6.9,Bottrop-Gladbeck,
51.577471,6.907391,-7.6,Bottrop-Gladbeck,
51.577554,6.912006,-5.7,Bottrop-Gladbeck,
51.577574,6.913160,-5.1,Bottrop-Gladbeck,
51.577595,6.914313,-4.4,Bottrop-Gladbeck,
51.577880,6.890052,-3.5,Bottrop-Gladbeck,
51.577901,6.891206,-6.4,Bottrop-Gladbeck,
51.577922,6.892360,-6.9,Bottrop-Gladbeck,
51.578129,6.903897,-10.5,Bottrop-Gladbeck,
51.578149,6.905051,-10.4,Bottrop-Gladbeck,
51.578190,6.907358,-7.8,Bottrop-Gladbeck,
51.578375,6.917742,-4.4,Bottrop-Gladbeck,
51.578578,6.888865,-6.0,Bottrop-Gladbeck,
51.578599,6.890019,-4.4,Bottrop-Gladbeck,
51.578620,6.891173,-7.1,Bottrop-Gladbeck,
51.578641,6.892326,-9.9,Bottrop-Gladbeck,
51.578682,6.894634,-23.7,Bottrop-Gladbeck,
51.578703,6.895788,-27.1,Bottrop-Gladbeck,
51.578765,6.899249,-26.7,Bottrop-Gladbeck,
51.578806,6.901556,-19.3,Bottrop-Gladbeck,
51.578827,6.902710,-15.0,Bottrop-Gladbeck,
51.578847,6.903864,-12.2,Bottrop-Gladbeck,
51.578868,6.905018,-11.1,Bottrop-Gladbeck,
51.578889,6.906171,-9.8,Bottrop-Gladbeck,
51.578909,6.907325,-8.7,Bottrop-Gladbeck,
51.578930,6.908479,-8.0,Bottrop-Gladbeck,
51.578950,6.909633,-7.8,Bottrop-Gladbeck,
51.578971,6.910786,-6.9,Bottrop-Gladbeck,
51.578991,6.911940,-7.1,Bottrop-Gladbeck,
51.579094,6.917709,-4.7,Bottrop-Gladbeck,
51.580598,7.004245,-3.5,Bottrop-Gladbeck,
51.579277,6.887678,-3.1,Bottrop-Gladbeck,
51.579318,6.889986,-5.8,Bottrop-Gladbeck,
51.579339,6.891139,-8.8,Bottrop-Gladbeck,
51.579401,6.894601,-24.8,Bottrop-Gladbeck,
51.579422,6.895754,-33.2,Bottrop-Gladbeck,
51.579484,6.899216,-27.8,Bottrop-Gladbeck,
51.579504,6.900369,-33.1,Bottrop-Gladbeck,
51.579525,6.901523,-21.7,Bottrop-Gladbeck,
51.579546,6.902677,-22.3,Bottrop-Gladbeck,
51.579566,6.903831,-14.0,Bottrop-Gladbeck,
51.579587,6.904985,-12.2,Bottrop-Gladbeck,
51.579607,6.906138,-11.0,Bottrop-Gladbeck,
51.579628,6.907292,-9.6,Bottrop-Gladbeck,
51.579649,6.908446,-9.0,Bottrop-Gladbeck,
51.579669,6.909600,-7.9,Bottrop-Gladbeck,
51.579690,6.910753,-7.4,Bottrop-Gladbeck,
51.579710,6.911907,-6.5,Bottrop-Gladbeck,
51.580037,6.889952,-9.7,Bottrop-Gladbeck,
51.580058,6.891106,-12.4,Bottrop-Gladbeck,
51.580285,6.903798,-14.6,Bottrop-Gladbeck,
51.580306,6.904951,-12.5,Bottrop-Gladbeck,
51.580326,6.906105,-11.6,Bottrop-Gladbeck,
51.580347,6.907259,-10.4,Bottrop-Gladbeck,
51.580367,6.908413,-9.2,Bottrop-Gladbeck,
51.580388,6.909567,-8.6,Bottrop-Gladbeck,
51.580409,6.910720,-8.4,Bottrop-Gladbeck,
51.580429,6.911874,-6.9,Bottrop-Gladbeck,
51.580450,6.913028,-6.0,Bottrop-Gladbeck,
51.580470,6.914182,-5.9,Bottrop-Gladbeck,
51.581700,6.984566,-3.5,Bottrop-Gladbeck,
50.793708,6.460117,-3.5,Rheinisches-Revier,
50.793732,6.461251,-3.7,Rheinisches-Revier,
50.793757,6.462385,-3.8,Rheinisches-Revier,
50.793782,6.463519,-3.4,Rheinisches-Revier,
50.793831,6.465786,-3.1,Rheinisches-Revier,
50.793905,6.469188,-3.1,Rheinisches-Revier,
50.793929,6.470322,-3.1,Rheinisches-Revier,
50.793954,6.471456,-3.5,Rheinisches-Revier,
50.793979,6.472590,-3.8,Rheinisches-Revier,
50.794003,6.473724,-3.6,Rheinisches-Revier,
50.794028,6.474858,-3.5,Rheinisches-Revier,
50.794052,6.475992,-3.6,Rheinisches-Revier,
50.794077,6.477126,-3.1,Rheinisches-Revier,
50.794101,6.478260,-5.1,Rheinisches-Revier,
50.794126,6.479394,-3.4,Rheinisches-Revier,
50.794150,6.480528,-3.8,Rheinisches-Revier,
50.794175,6.481662,-3.7,Rheinisches-Revier,
50.794199,6.482796,-3.7,Rheinisches-Revier,
50.794224,6.483930,-3.4,Rheinisches-Revier,
50.794248,6.485064,-3.7,Rheinisches-Revier,
50.794297,6.487332,-3.4,Rheinisches-Revier,
50.794322,6.488466,-3.2,Rheinisches-Revier,
50.794346,6.489600,-3.4,Rheinisches-Revier,
